address_found,suburb,postcode,END_LATITUDE,END_LONGITUDE
"1, Ravenscourt Place, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UN, United Kingdom",Hammersmith,W6 0UN,51.493966,-0.236432
"Charles House, 385, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496272,-0.206761
"284, Elgin Avenue, Maida Vale, London, Greater London, England, W9 1NJ, United Kingdom",Maida Vale,W9 1NJ,51.529772,-0.186168
"1, Bessborough Gardens, Millbank, London, Greater London, England, SW1V 2JQ, United Kingdom",Millbank,SW1V 2JQ,51.48883,-0.1295
"1, Bessborough Gardens, Millbank, London, Greater London, England, SW1V 2JQ, United Kingdom",Millbank,SW1V 2JQ,51.488842,-0.129712
"No 1 Coffee London, Ravenscourt Place, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UN, United Kingdom",Hammersmith,W6 0UN,51.493968,-0.236545
"West End Lane, West Hampstead, London Borough of Camden, London, Greater London, England, NW6 1LJ, United Kingdom",West Hampstead,NW6 1LJ,51.552029,-0.192103
"Hansard Mews, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W11 4XX, United Kingdom",Notting Hill,W11 4XX,51.503821,-0.216131
"8, Philbeach Gardens, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 9EZ, United Kingdom",Earl's Court,SW5 9EZ,51.490553,-0.197224
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495777,-0.205811
"1, Bessborough Gardens, Millbank, London, Greater London, England, SW1V 2JQ, United Kingdom",Millbank,SW1V 2JQ,51.488945,-0.129515
"White's Gentlemen's club, 37-38, St. James's Street, St. James's, Mayfair, London, Greater London, England, SW1A 1JD, United Kingdom",Mayfair,SW1A 1JD,51.507656,-0.140406
"25, King Street, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 9HW, United Kingdom",Hammersmith,W6 9HW,51.492828,-0.227213
"Haverstock Hill, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 4PR, United Kingdom",Belsize Park,NW3 4PR,51.552462,-0.167599
"Kenton Court, 356, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NN, United Kingdom",Kensington,W14 8NN,51.496868,-0.205117
"110, Philbeach Gardens, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 9EZ, United Kingdom",Earl's Court,SW5 9EZ,51.490553,-0.197326
"Ravenscourt Road, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UH, United Kingdom",Hammersmith,W6 0UH,51.494116,-0.236712
"Shepherds Bush Green, Shepherd's Bush, London Borough of Hammersmith and Fulham, London, Greater London, England, W12 8ND, United Kingdom",Shepherd's Bush,W12 8ND,51.504287,-0.217843
"4, Goods Way, King's Cross, London Borough of Camden, London, Greater London, England, N1C 4DP, United Kingdom",King's Cross,N1C 4DP,51.53437,-0.12557
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495506,-0.206279
"Olympus Apartments, 81a, Hammersmith Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8SB, United Kingdom",West Kensington,W14 8SB,51.495091,-0.211256
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.49577,-0.206348
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495785,-0.206219
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495782,-0.20616
"5-27, Brook Green, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 7BL, United Kingdom",Brook Green,W6 7BL,51.494711,-0.216198
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495541,-0.206402
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.49559,-0.206395
"Point A Hotel London - Paddington, 41, Praed Street, Paddington, London, Greater London, England, W2 1NR, United Kingdom",Paddington,W2 1NR,51.518225,-0.170936
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495634,-0.20631
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495693,-0.206258
"Pond Street, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2PR, United Kingdom",Belsize Park,NW3 2PR,51.553274,-0.168976
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495651,-0.206174
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495779,-0.206165
"York Mansions, 84, Chiltern Street, Marylebone, London, Greater London, England, W1U 5AL, United Kingdom",Marylebone,W1U 5AL,51.521546,-0.156124
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495623,-0.206283
"Monarch House, 239, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 6SN, United Kingdom",Kensington,W8 6SN,51.499228,-0.197979
"Haverstock Hill, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 4PT, United Kingdom",Belsize Park,NW3 4PT,51.552095,-0.167133
"Mash, 77, Brewer Street, Soho, London, Greater London, England, W1F 9UW, United Kingdom",NA,W1F 9UW,51.511055,-0.136112
"London Souks, 12, North End Parade, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 0RS, United Kingdom",West Kensington,W14 0RS,51.493253,-0.208685
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495853,-0.20634
"Shake Shack, 1 - 2, Coventry Street, Soho, Bloomsbury, London, Greater London, England, W1D 6BH, United Kingdom",Bloomsbury,W1D 6BH,51.51044,-0.131672
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495721,-0.206001
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495768,-0.206327
"Berkeley Court, Glentworth Street, Marylebone, London, Greater London, England, NW1 5PG, United Kingdom",Marylebone,NW1 5PG,51.522088,-0.158426
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495644,-0.206284
"Britannia Village Primary School, Hanameel Street, Britannia Village, Silvertown, London Borough of Newham, London, Greater London, England, E16 2AW, United Kingdom",Silvertown,E16 2AW,51.503479,0.024813
"Astley House, 15-35, Notting Hill Gate, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W11 3JQ, United Kingdom",Notting Hill,W11 3JQ,51.509261,-0.194745
"ALDI, 142-146, Kilburn High Road, Kilburn, London Borough of Camden, London, Greater London, England, NW6 4JD, United Kingdom",Kilburn,NW6 4JD,51.540533,-0.196297
"30, Kensington Church Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 4LL, United Kingdom",Kensington,W8 4LL,51.503541,-0.191719
"Morrisons Daily, 1, Margravine Gardens, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 8RL, United Kingdom",West Kensington,W6 8RL,51.490095,-0.213261
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.4955,-0.206394
"Belushi's, 15, Shepherds Bush Green, Shepherd's Bush, London Borough of Hammersmith and Fulham, London, Greater London, England, W12 8PH, United Kingdom",Shepherd's Bush,W12 8PH,51.504222,-0.21774
"Buckingham Green, 65, Buckingham Gate, Westminster, Victoria, London, Greater London, England, SW1E 6AT, United Kingdom",Victoria,SW1E 6AT,51.498157,-0.136027
"Rosewood Walk, Paddington, London, Greater London, England, W2 1LF, United Kingdom",Paddington,W2 1LF,51.519224,-0.173504
"Thirty Broadwick, 30, Broadwick Street, Soho, London, Greater London, England, W1F 0DT, United Kingdom",NA,W1F 0DT,51.513524,-0.13616
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495814,-0.206262
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495748,-0.206144
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495828,-0.206377
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495707,-0.206274
"Bridgefoot, Vauxhall, London Borough of Lambeth, London, Greater London, England, SW8 2FH, United Kingdom",Vauxhall,SW8 2FH,51.486602,-0.124164
"Marylee Way, Ethelred Estate, Lambeth, London Borough of Lambeth, London, Greater London, England, SE11 6UA, United Kingdom",Lambeth,SE11 6UA,51.492229,-0.113729
"Royal Mail, Coventry Street, Soho, Bloomsbury, City of Westminster, Greater London, England, SW1Y 4EE, United Kingdom",Bloomsbury,SW1Y 4EE,51.510299,-0.132415
"77, Marylebone Lane, Marylebone, London, Greater London, England, W1U 2QY, United Kingdom",Marylebone,W1U 2QY,51.518085,-0.151038
"34-38, Warwick Road, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 9UB, United Kingdom",Earl's Court,SW5 9UB,51.490348,-0.195751
"22, Belsize Park Gardens, Swiss Cottage, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 4LH, United Kingdom",Belsize Park,NW3 4LH,51.547918,-0.168089
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.49562,-0.206252
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495761,-0.206366
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495653,-0.20592
"46-48, Foley Street, East Marylebone, Fitzrovia, Camden Town, City of Westminster, Greater London, England, W1W 7TR, United Kingdom",Fitzrovia,W1W 7TR,51.519846,-0.139047
"No 1 Coffee London, Ravenscourt Place, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UN, United Kingdom",Hammersmith,W6 0UN,51.494009,-0.236489
"Ravenscourt Place, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UN, United Kingdom",Hammersmith,W6 0UN,51.493994,-0.236446
"Marylebone Road, East Marylebone, Fitzrovia, Camden Town, City of Westminster, Greater London, England, W1B 1AA, United Kingdom",Fitzrovia,W1B 1AA,51.523759,-0.146362
"Bridgeman House, 1, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495978,-0.204593
"Charles House, 385, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495962,-0.206567
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.49591,-0.206316
"Vauxhall Bridge Road, Millbank, London, Greater London, England, SW1V 2SD, United Kingdom",Millbank,SW1V 2SD,51.489407,-0.130968
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495652,-0.206248
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495593,-0.206289
"Park Lane, Belgravia, London, Greater London, England, W1K 1AB, United Kingdom",Belgravia,W1K 1AB,51.505032,-0.152097
"The Denizen, 43, Golden Lane, Barbican, London Borough of Islington, City of London, Greater London, England, EC1Y 0QT, United Kingdom",NA,EC1Y 0QT,51.521582,-0.094397
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495631,-0.206139
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495488,-0.2062
"Tesco Express, 114-120, Notting Hill Gate, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W11 3QW, United Kingdom",Notting Hill,W11 3QW,51.508853,-0.198506
"Whole Foods Market, 63-97, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 5SE, United Kingdom",Kensington,W8 5SE,51.501936,-0.19051
"VauxWall East Climbing Centre, 1, Lollard Street, Ethelred Estate, Lambeth, London Borough of Lambeth, London, Greater London, England, SE11 6BD, United Kingdom",Lambeth,SE11 6BD,51.492239,-0.113639
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.4956,-0.206193
"M.E.I.C House, 344, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NS, United Kingdom",Kensington,W14 8NS,51.497242,-0.204816
"5, Hammersmith Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8XJ, United Kingdom",West Kensington,W14 8XJ,51.495951,-0.208414
"Lantana DL78, 78, Charlotte Street, Saint Giles, Fitzrovia, London Borough of Camden, London, Greater London, England, W1T 4QS, United Kingdom",Fitzrovia,W1T 4QS,51.520894,-0.136974
"Brewers Green, Westminster, Victoria, London, Greater London, England, SW1H 0PY, United Kingdom",Victoria,SW1H 0PY,51.498164,-0.135926
"Bishopsgate Police Station, 182, Bishopsgate, City of London, Greater London, England, EC2M 4NP, United Kingdom",NA,EC2M 4NP,51.517825,-0.080123
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495597,-0.205982
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495534,-0.206405
"Charles House, 385, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496426,-0.206484
