address_found,suburb,postcode,START_LATITUDE,START_LONGITUDE
"284, Elgin Avenue, Maida Vale, London, Greater London, England, W9 1NJ, United Kingdom",Maida Vale,W9 1NJ,51.529787,-0.186171
"Olympia Way, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 0NE, United Kingdom",West Kensington,W14 0NE,51.496092,-0.208478
"29, Abingdon Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 6AH, United Kingdom",Kensington,W8 6AH,51.498587,-0.196627
"Hammersmith Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8XJ, United Kingdom",West Kensington,W14 8XJ,51.49589,-0.208757
"Holland Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8BA, United Kingdom",Kensington,W14 8BA,51.497781,-0.208414
"Kensington Prime Hotel, 7, Russell Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8HU, United Kingdom",Kensington,W14 8HU,51.497202,-0.2079
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495565,-0.206166
"Bentley & Skinner, 55, Piccadilly, St. James's, Mayfair, London, Greater London, England, W1J 0DX, United Kingdom",Mayfair,W1J 0DX,51.508137,-0.139855
"Stafford Terrace, The Phillimore Estate, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 7BG, United Kingdom",Kensington,W8 7BG,51.500157,-0.198034
"The Magdala, 2a, South Hill Park, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2SB, United Kingdom",Belsize Park,NW3 2SB,51.555345,-0.166086
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495448,-0.206435
"Avenue Road, Swiss Cottage, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 3EX, United Kingdom",Belsize Park,NW3 3EX,51.542654,-0.173266
"3, Montpelier Street, Knightsbridge, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW3 1HY, United Kingdom",Knightsbridge,SW3 1HY,51.498809,-0.165534
"M.E.I.C House, 344, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NS, United Kingdom",Kensington,W14 8NS,51.497127,-0.204771
"1, Addison Bridge Place, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8XW, United Kingdom",West Kensington,W14 8XW,51.49596,-0.207982
"H Lloyd Chemist, 382, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496328,-0.206798
"The Jack Horner, 236, Tottenham Court Road, Saint Giles, Bloomsbury, London Borough of Camden, London, Greater London, England, W1T 7QN, United Kingdom",Bloomsbury,W1T 7QN,51.518607,-0.132195
"The Magdala, 2a, South Hill Park, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2SB, United Kingdom",Belsize Park,NW3 2SB,51.555355,-0.166067
"1, Ravenscourt Place, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UN, United Kingdom",Hammersmith,W6 0UN,51.493975,-0.236456
"Money Change, Hunt's Court, Seven Dials, Bloomsbury, City of Westminster, Greater London, England, WC2H 0QL, United Kingdom",Bloomsbury,WC2H 0QL,51.510821,-0.128534
"Harrods, 87-135, Brompton Road, Knightsbridge, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW1X 7XL, United Kingdom",Knightsbridge,SW1X 7XL,51.499974,-0.163154
"Hammersmith Broadway, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 9DL, United Kingdom",Hammersmith,W6 9DL,51.492958,-0.224152
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495824,-0.20622
"The Magdala, 2a, South Hill Park, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2SB, United Kingdom",Belsize Park,NW3 2SB,51.555327,-0.166041
"50, Old Bond Street, St. James's, Mayfair, London, Greater London, England, W1S 4HW, United Kingdom",Mayfair,W1S 4HW,51.508052,-0.140213
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NS, United Kingdom",Kensington,W14 8NS,51.496987,-0.204584
"22, Brook Street, East Marylebone, Mayfair, London, Greater London, England, W1K 4HA, United Kingdom",Mayfair,W1K 4HA,51.513221,-0.14602
"Charles Tyrwhitt, 100, Jermyn Street, St. James's, Mayfair, City of Westminster, Greater London, England, SW1Y 6HB, United Kingdom",Mayfair,SW1Y 6HB,51.508513,-0.136245
"16, Rosslyn Hill, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 1PD, United Kingdom",Belsize Park,NW3 1PD,51.553959,-0.170731
"No 1 Coffee London, Ravenscourt Place, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UN, United Kingdom",Hammersmith,W6 0UN,51.49401,-0.236547
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495497,-0.206325
"Rosslyn Heights, 2, Belsize Lane, Belsize Village, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 5AD, United Kingdom",Belsize Park,NW3 5AD,51.552328,-0.168657
"Wandsworth, London Borough of Wandsworth, London, Greater London, England, SW18 1DH, United Kingdom",Wandsworth,SW18 1DH,51.462891,-0.188919
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496158,-0.206905
"Olympia Way, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8JB, United Kingdom",West Kensington,W14 8JB,51.497811,-0.21055
"Joe Strummer Subway, Paddington, London, Greater London, England, W2 1DY, United Kingdom",Paddington,W2 1DY,51.520137,-0.170205
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495518,-0.205882
"78, Chiltern Street, Marylebone, London, Greater London, England, W1U 5AL, United Kingdom",Marylebone,W1U 5AL,51.521079,-0.155851
"31-42, Oakwood Court, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8JE, United Kingdom",Kensington,W14 8JE,51.499964,-0.206699
"Ibberton House, 70, Russell Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8HU, United Kingdom",Kensington,W14 8HU,51.498071,-0.209332
"The Magdala, 2a, South Hill Park, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2SB, United Kingdom",Belsize Park,NW3 2SB,51.555329,-0.166017
"Charles House, 385, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496203,-0.206208
"Belsize Park, Haverstock Hill, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 4QL, United Kingdom",Belsize Park,NW3 4QL,51.550007,-0.16438
"North Woolwich Road, Silvertown, London Borough of Newham, London, Greater London, England, E16 2YJ, United Kingdom",Silvertown,E16 2YJ,51.502148,0.032272
"Hilton London Olympia, 380, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.496411,-0.206792
"Hampstead Heath, South Hill Park, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2SB, United Kingdom",Belsize Park,NW3 2SB,51.555326,-0.166139
"Astley House, 15-35, Notting Hill Gate, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W11 3JR, United Kingdom",Notting Hill,W11 3JR,51.509247,-0.195171
"Hammersmith Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8XJ, United Kingdom",West Kensington,W14 8XJ,51.496171,-0.208101
"Balfern Grove, London Borough of Hounslow, London, Greater London, England, W4 2JT, United Kingdom",NA,W4 2JT,51.489346,-0.250937
"1, Russell Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8HU, United Kingdom",Kensington,W14 8HU,51.496726,-0.20747
"Endell Street, Seven Dials, Bloomsbury, London Borough of Camden, London, Greater London, England, WC2H 9BD, United Kingdom",Bloomsbury,WC2H 9BD,51.514336,-0.124252
"North Wharf Road, Paddington, London, Greater London, England, W2 1NZ, United Kingdom",Paddington,W2 1NZ,51.519259,-0.17317
"Wolfe House, 389, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.496138,-0.206982
"Russell Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8HU, United Kingdom",Kensington,W14 8HU,51.49824,-0.209649
"Ibberton House, 70, Russell Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8HU, United Kingdom",Kensington,W14 8HU,51.497997,-0.20928
"Gail's, 1, South End Road, Belsize Park, Hampstead, London, Greater London, England, NW3 2PT, United Kingdom",Belsize Park,NW3 2PT,51.554135,-0.165591
"120, Marylebone Lane, Marylebone, London, Greater London, England, W1U 2QY, United Kingdom",Marylebone,W1U 2QY,51.518196,-0.150997
"46, Abingdon Villas, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 6BU, United Kingdom",Kensington,W8 6BU,51.497907,-0.194968
"The Magdala, 2a, South Hill Park, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2SB, United Kingdom",Belsize Park,NW3 2SB,51.555464,-0.165917
"Trinity House, 377, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496436,-0.206312
"Royal Free Hospital, Pond Street, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2QG, United Kingdom",Belsize Park,NW3 2QG,51.554106,-0.164942
"Charles House, 385, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496155,-0.206266
"9, Holland Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8BA, United Kingdom",Kensington,W14 8BA,51.497262,-0.20676
"Camden Road, Kentish Town, London Borough of Camden, London, Greater London, England, NW1 9EX, United Kingdom",Kentish Town,NW1 9EX,51.543647,-0.136693
"Heather Walk, Kensal Town, Queen's Park, London, Greater London, England, W10 4RS, United Kingdom",Kensal Town,W10 4RS,51.527215,-0.208412
"25, King Street, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 9HW, United Kingdom",Hammersmith,W6 9HW,51.492844,-0.227154
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495685,-0.206166
"Hammersmith Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8XJ, United Kingdom",West Kensington,W14 8XJ,51.495958,-0.207813
"Hammersmith Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8XJ, United Kingdom",West Kensington,W14 8XJ,51.496139,-0.208084
"Marylebone Road, East Marylebone, Fitzrovia, Camden Town, City of Westminster, Greater London, England, W1B 1PE, United Kingdom",Fitzrovia,W1B 1PE,51.52404,-0.145318
"Lupus Street, Pimlico, London, Greater London, England, SW1V 4AN, United Kingdom",Pimlico,SW1V 4AN,51.48603,-0.145519
"15, Great Marlborough Street, Soho, City of Westminster, Greater London, England, W1F 7HU, United Kingdom",NA,W1F 7HU,51.514672,-0.138832
"Ravenscourt Road, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UH, United Kingdom",Hammersmith,W6 0UH,51.494046,-0.236576
"Crown & Sceptre, 34, Holland Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8BA, United Kingdom",Kensington,W14 8BA,51.497902,-0.207614
"Piccadilly Circus, St. James's, Mayfair, City of Westminster, Greater London, England, W1J 9HW, United Kingdom",Mayfair,W1J 9HW,51.509776,-0.134927
"The Magdala, 2a, South Hill Park, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2SB, United Kingdom",Belsize Park,NW3 2SB,51.555286,-0.166106
"Wolfe House, 389, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.496188,-0.207015
"Carphone Warehouse, Brewer Street, Soho, City of Westminster, Greater London, England, W1F 0RJ, United Kingdom",NA,W1F 0RJ,51.51264,-0.13344
"The Coronet Theatre, 103, Notting Hill Gate, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W11 3LB, United Kingdom",Notting Hill,W11 3LB,51.508719,-0.198086
"Lord's Rounabout, St. John's Wood, London, Greater London, England, NW8 7NE, United Kingdom",St. John's Wood,NW8 7NE,51.530385,-0.167598
"Eastbound Platform 3, Farmer Street, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W11 3JZ, United Kingdom",Notting Hill,W11 3JZ,51.508754,-0.197756
"Nova South, 130, Victoria Street, Victoria, London, Greater London, England, SW1E 5ND, United Kingdom",Victoria,SW1E 5ND,51.496762,-0.143719
"The Magdala, 2a, South Hill Park, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2SB, United Kingdom",Belsize Park,NW3 2SB,51.555383,-0.165946
"1, Stamford Hill, West Hackney, London Borough of Hackney, London, Greater London, England, N16 7HF, United Kingdom",West Hackney,N16 7HF,51.563493,-0.07328
"The Magdala, 2a, South Hill Park, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2SB, United Kingdom",Belsize Park,NW3 2SB,51.555381,-0.165992
"1, Ravenscourt Place, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UN, United Kingdom",Hammersmith,W6 0UN,51.493951,-0.236526
"7a, Napier Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8LQ, United Kingdom",Kensington,W14 8LQ,51.498064,-0.207519
"Wolfe House, 389, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.49624,-0.206993
"Silas Yard, 4, Ravenscroft Street, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E2 7QG, United Kingdom",Whitechapel,E2 7QG,51.529721,-0.071044
"88, Claverton Street, Pimlico, London, Greater London, England, SW1V 3LF, United Kingdom",Pimlico,SW1V 3LF,51.48546,-0.13741
"Royal Free Hospital, Pond Street, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2QG, United Kingdom",Belsize Park,NW3 2QG,51.553772,-0.166254
"33, Vauxhall Bridge Road, Millbank, London, Greater London, England, SW1V 2SS, United Kingdom",Millbank,SW1V 2SS,51.489774,-0.131933
"Lollard Street, Ethelred Estate, Lambeth, London Borough of Lambeth, London, Greater London, England, SE11 6BD, United Kingdom",Lambeth,SE11 6BD,51.492714,-0.11507
"Melbury Court, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 6DN, United Kingdom",Kensington,W8 6DN,51.498669,-0.201285
